ANIO,TIPO_UNIV,NIVEL_ACADEM,OF_ACADEM,DISCIP_OCDE,DISCIP_ESPECIF,TIPO_ALUMNO,VALOR
2022,Privado,Grado,Otros,Ciencias Sociales,Educación,EGRESADOS,5135
2022,Privado,Grado,Otros,Ciencias Sociales,Educación,ESTUDIANTES,31968
2022,Privado,Grado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,11
2022,Privado,Grado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,482
2022,Privado,Grado,Otros,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,596
2022,Privado,Grado,Otros,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,8317
2022,Privado,Grado,Otros,Ciencias Sociales,Psicología,EGRESADOS,2598
2022,Privado,Grado,Otros,Ciencias Sociales,Psicología,ESTUDIANTES,36517
2022,Privado,Grado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,195
2022,Privado,Grado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,2371
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,1
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,15
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,10
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,262
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,Demografía y Geografía,EGRESADOS,0
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,7
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,Derecho,EGRESADOS,50
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,Derecho,ESTUDIANTES,886
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,Economía y Administración,EGRESADOS,27
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,Economía y Administración,ESTUDIANTES,235
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,Educación,EGRESADOS,33
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,Educación,ESTUDIANTES,556
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,Psicología,EGRESADOS,28
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,Psicología,ESTUDIANTES,502
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,12
2022,Privado,Posgrado,Doctorado,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,159
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,7
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,31
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,7
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,29
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,Derecho,EGRESADOS,612
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,Derecho,ESTUDIANTES,2627
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,Economía y Administración,EGRESADOS,227
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,Economía y Administración,ESTUDIANTES,1365
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,Educación,EGRESADOS,417
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,Educación,ESTUDIANTES,1425
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,2
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,28
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,0
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,124
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,Psicología,EGRESADOS,100
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,Psicología,ESTUDIANTES,628
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,189
2022,Privado,Posgrado,Especialidad,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,415
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,56
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,823
2022,Privado,Posgrado,Maestría,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,158
2022,Privado,Posgrado,Maestría,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,1592
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Demografía y Geografía,EGRESADOS,0
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,26
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Derecho,EGRESADOS,344
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Derecho,ESTUDIANTES,3476
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Economía y Administración,EGRESADOS,1507
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Economía y Administración,ESTUDIANTES,11829
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Educación,EGRESADOS,92
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Educación,ESTUDIANTES,1037
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,0
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,18
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,10
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,189
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Psicología,EGRESADOS,37
2022,Privado,Posgrado,Maestría,Ciencias Sociales,Psicología,ESTUDIANTES,850
2022,Privado,Posgrado,Maestría,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,96
2022,Privado,Posgrado,Maestría,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,853
2022,Privado,Posgrado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,34
2022,Privado,Posgrado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,51
2022,Privado,Posgrado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,83
2022,Privado,Posgrado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,239
2022,Privado,Posgrado,Otros,Ciencias Sociales,Derecho,EGRESADOS,10
2022,Privado,Posgrado,Otros,Ciencias Sociales,Derecho,ESTUDIANTES,75
2022,Privado,Posgrado,Otros,Ciencias Sociales,Economía y Administración,EGRESADOS,25
2022,Privado,Posgrado,Otros,Ciencias Sociales,Economía y Administración,ESTUDIANTES,48
2022,Privado,Posgrado,Otros,Ciencias Sociales,Educación,EGRESADOS,801
2022,Privado,Posgrado,Otros,Ciencias Sociales,Educación,ESTUDIANTES,2372
2022,Privado,Posgrado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,118
2022,Privado,Posgrado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,476
2022,Privado,Pregrado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,272
2022,Privado,Pregrado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,845
2022,Privado,Pregrado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,17
2022,Privado,Pregrado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,0
2022,Privado,Pregrado,Otros,Ciencias Sociales,Demografía y Geografía,EGRESADOS,273
2022,Privado,Pregrado,Otros,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,1415
2022,Privado,Pregrado,Otros,Ciencias Sociales,Derecho,EGRESADOS,1212
2022,Privado,Pregrado,Otros,Ciencias Sociales,Derecho,ESTUDIANTES,6032
2022,Privado,Pregrado,Otros,Ciencias Sociales,Economía y Administración,EGRESADOS,3893
2022,Privado,Pregrado,Otros,Ciencias Sociales,Economía y Administración,ESTUDIANTES,21554
2022,Privado,Pregrado,Otros,Ciencias Sociales,Educación,EGRESADOS,114
2022,Privado,Pregrado,Otros,Ciencias Sociales,Educación,ESTUDIANTES,393
2022,Privado,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,0
2022,Privado,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,251
2022,Privado,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,261
2022,Privado,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,2032
2022,Privado,Pregrado,Otros,Ciencias Sociales,Psicología,EGRESADOS,177
2022,Privado,Pregrado,Otros,Ciencias Sociales,Psicología,ESTUDIANTES,1626
2022,Privado,Pregrado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,79
2022,Privado,Pregrado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,464
2022,Pública,Grado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,1891
2022,Pública,Grado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,41206
2022,Pública,Grado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,1055
2022,Pública,Grado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,19051
2022,Pública,Grado,Otros,Ciencias Sociales,Demografía y Geografía,EGRESADOS,592
2022,Pública,Grado,Otros,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,23047
2022,Pública,Grado,Otros,Ciencias Sociales,Derecho,EGRESADOS,7494
2022,Pública,Grado,Otros,Ciencias Sociales,Derecho,ESTUDIANTES,154583
2022,Pública,Grado,Otros,Ciencias Sociales,Economía y Administración,EGRESADOS,10652
2022,Pública,Grado,Otros,Ciencias Sociales,Economía y Administración,ESTUDIANTES,240214
2022,Pública,Grado,Otros,Ciencias Sociales,Educación,EGRESADOS,6513
2022,Pública,Grado,Otros,Ciencias Sociales,Educación,ESTUDIANTES,119250
2022,Pública,Grado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,82
2022,Pública,Grado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,4509
2022,Pública,Grado,Otros,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,654
2022,Pública,Grado,Otros,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,11813
2022,Pública,Grado,Otros,Ciencias Sociales,Psicología,EGRESADOS,4439
2022,Pública,Grado,Otros,Ciencias Sociales,Psicología,ESTUDIANTES,97080
2022,Pública,Grado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,2490
2022,Pública,Grado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,57962
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,22
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,399
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,19
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,279
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,Demografía y Geografía,EGRESADOS,27
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,335
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,Derecho,EGRESADOS,69
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,Derecho,ESTUDIANTES,1185
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,Economía y Administración,EGRESADOS,73
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,Economía y Administración,ESTUDIANTES,919
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,Educación,EGRESADOS,65
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,Educación,ESTUDIANTES,1099
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,Psicología,EGRESADOS,42
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,Psicología,ESTUDIANTES,554
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,147
2022,Pública,Posgrado,Doctorado,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,3305
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,55
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,1142
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,271
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,1710
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Demografía y Geografía,EGRESADOS,7
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,174
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Derecho,EGRESADOS,1015
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Derecho,ESTUDIANTES,10023
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Economía y Administración,EGRESADOS,396
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Economía y Administración,ESTUDIANTES,5132
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Educación,EGRESADOS,696
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Educación,ESTUDIANTES,10260
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,32
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,178
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,23
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,475
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Psicología,EGRESADOS,210
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,Psicología,ESTUDIANTES,2419
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,89
2022,Pública,Posgrado,Especialidad,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,2177
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,69
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,1243
2022,Pública,Posgrado,Maestría,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,107
2022,Pública,Posgrado,Maestría,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,2839
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Demografía y Geografía,EGRESADOS,9
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,471
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Derecho,EGRESADOS,205
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Derecho,ESTUDIANTES,3913
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Economía y Administración,EGRESADOS,293
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Economía y Administración,ESTUDIANTES,7776
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Educación,EGRESADOS,136
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Educación,ESTUDIANTES,6724
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,3
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,68
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,6
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,335
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Psicología,EGRESADOS,56
2022,Pública,Posgrado,Maestría,Ciencias Sociales,Psicología,ESTUDIANTES,1602
2022,Pública,Posgrado,Maestría,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,100
2022,Pública,Posgrado,Maestría,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,3278
2022,Pública,Posgrado,Otros,Ciencias Sociales,Educación,EGRESADOS,0
2022,Pública,Posgrado,Otros,Ciencias Sociales,Educación,ESTUDIANTES,44
2022,Pública,Pregrado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,1136
2022,Pública,Pregrado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,12075
2022,Pública,Pregrado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,962
2022,Pública,Pregrado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,3346
2022,Pública,Pregrado,Otros,Ciencias Sociales,Demografía y Geografía,EGRESADOS,457
2022,Pública,Pregrado,Otros,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,6804
2022,Pública,Pregrado,Otros,Ciencias Sociales,Derecho,EGRESADOS,3928
2022,Pública,Pregrado,Otros,Ciencias Sociales,Derecho,ESTUDIANTES,1724
2022,Pública,Pregrado,Otros,Ciencias Sociales,Economía y Administración,EGRESADOS,5228
2022,Pública,Pregrado,Otros,Ciencias Sociales,Economía y Administración,ESTUDIANTES,33741
2022,Pública,Pregrado,Otros,Ciencias Sociales,Educación,EGRESADOS,536
2022,Pública,Pregrado,Otros,Ciencias Sociales,Educación,ESTUDIANTES,4597
2022,Pública,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,162
2022,Pública,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,1125
2022,Pública,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,912
2022,Pública,Pregrado,Otros,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,7403
2022,Pública,Pregrado,Otros,Ciencias Sociales,Psicología,EGRESADOS,467
2022,Pública,Pregrado,Otros,Ciencias Sociales,Psicología,ESTUDIANTES,7763
2022,Pública,Pregrado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,448
2022,Pública,Pregrado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,1388
2023,Privado,Grado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,1266
2023,Privado,Grado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,13659
2023,Privado,Grado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,683
2023,Privado,Grado,Otros,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,8134
2023,Privado,Grado,Otros,Ciencias Sociales,Demografía y Geografía,EGRESADOS,535
2023,Privado,Grado,Otros,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,5458
2023,Privado,Grado,Otros,Ciencias Sociales,Derecho,EGRESADOS,6177
2023,Privado,Grado,Otros,Ciencias Sociales,Derecho,ESTUDIANTES,71780
2023,Privado,Grado,Otros,Ciencias Sociales,Economía y Administración,EGRESADOS,7162
2023,Privado,Grado,Otros,Ciencias Sociales,Economía y Administración,ESTUDIANTES,108520
2023,Privado,Grado,Otros,Ciencias Sociales,Educación,EGRESADOS,5581
2023,Privado,Grado,Otros,Ciencias Sociales,Educación,ESTUDIANTES,34044
2023,Privado,Grado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,8
2023,Privado,Grado,Otros,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,541
2023,Privado,Grado,Otros,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,571
2023,Privado,Grado,Otros,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,8288
2023,Privado,Grado,Otros,Ciencias Sociales,Psicología,EGRESADOS,2960
2023,Privado,Grado,Otros,Ciencias Sociales,Psicología,ESTUDIANTES,39929
2023,Privado,Grado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,303
2023,Privado,Grado,Otros,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,2909
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,4
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,10
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,5
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,207
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,Demografía y Geografía,EGRESADOS,0
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,7
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,Derecho,EGRESADOS,70
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,Derecho,ESTUDIANTES,728
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,Economía y Administración,EGRESADOS,30
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,Economía y Administración,ESTUDIANTES,188
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,Educación,EGRESADOS,29
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,Educación,ESTUDIANTES,667
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,Psicología,EGRESADOS,45
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,Psicología,ESTUDIANTES,577
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,9
2023,Privado,Posgrado,Doctorado,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,176
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,7
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,24
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,10
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,24
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,Derecho,EGRESADOS,298
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,Derecho,ESTUDIANTES,1984
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,Economía y Administración,EGRESADOS,248
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,Economía y Administración,ESTUDIANTES,1177
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,Educación,EGRESADOS,329
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,Educación,ESTUDIANTES,1639
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,2
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,31
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,0
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,46
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,Psicología,EGRESADOS,91
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,Psicología,ESTUDIANTES,680
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,126
2023,Privado,Posgrado,Especialidad,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,350
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,71
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,669
2023,Privado,Posgrado,Maestría,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",EGRESADOS,167
2023,Privado,Posgrado,Maestría,Ciencias Sociales,"Ciencias Políticas, Relaciones Internacionales y Diplomacia",ESTUDIANTES,1536
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Demografía y Geografía,EGRESADOS,0
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Demografía y Geografía,ESTUDIANTES,28
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Derecho,EGRESADOS,410
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Derecho,ESTUDIANTES,3385
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Economía y Administración,EGRESADOS,1820
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Economía y Administración,ESTUDIANTES,11669
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Educación,EGRESADOS,85
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Educación,ESTUDIANTES,1105
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Aplicadas,EGRESADOS,0
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Aplicadas,ESTUDIANTES,1
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Sociales,EGRESADOS,6
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Otras Ciencias Sociales,ESTUDIANTES,159
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Psicología,EGRESADOS,44
2023,Privado,Posgrado,Maestría,Ciencias Sociales,Psicología,ESTUDIANTES,1200
2023,Privado,Posgrado,Maestría,Ciencias Sociales,"Sociología, Antropología y Servicio Social",EGRESADOS,94
2023,Privado,Posgrado,Maestría,Ciencias Sociales,"Sociología, Antropología y Servicio Social",ESTUDIANTES,669
2023,Privado,Posgrado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,EGRESADOS,27
2023,Privado,Posgrado,Otros,Ciencias Sociales,Ciencias de la Información y de la Comunicación,ESTUDIANTES,45
